Account,datetime,Closed PnL,Size USD,Side,pnl_zscore
0x083384f897ee0f19899168e3b1bec365f52a9012,2025-02-19 21:20:00,-4540.589495,90840.46,SELL,-4.992955799347847
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-19 21:20:00,4633.5983,82188.58,SELL,4.9880717926122395
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-02-19 21:20:00,4617.4,32200.0,BUY,4.970448905131022
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-02-19 21:20:00,4611.56195,22061.46,BUY,4.964097417736683
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-10-27 03:33:20,4611.013951,24774.34,SELL,4.963501224017785
0x083384f897ee0f19899168e3b1bec365f52a9012,2024-10-27 03:33:20,-4512.48404,38534.32,BUY,-4.962378561546754
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-06-15 15:06:40,-4498.11884,354559.83,SELL,-4.9467499892123
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-19 21:20:00,4594.436622,2525.08,BUY,4.945465973176269
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-10-27 03:33:20,4593.468203,4593.47,SELL,4.944412384894062
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-10-27 03:33:20,4585.282045,4585.28,SELL,4.935506281084559
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-06-15 15:06:40,-4486.177344,39999.93,BUY,-4.933758277713845
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-06-15 15:06:40,-4485.202514,11755.9,BUY,-4.932697714605166
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-06-15 15:06:40,-4482.223874,39999.96,BUY,-4.929457112963818
0x083384f897ee0f19899168e3b1bec365f52a9012,2025-02-19 21:20:00,4575.310271,22241.67,BUY,4.924657522190716
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-10-27 03:33:20,4554.323217,4554.33,SELL,4.901824725464873
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-03 09:46:40,4552.630795,59245.52,SELL,4.899983460487885
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-06-15 15:06:40,-4443.720114,11755.46,BUY,-4.88756707326312
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-02-19 21:20:00,4515.762582,6014.41,BUY,4.85987280879403
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-19 21:20:00,-4403.859174,59999.59,SELL,-4.8442004940223615
0x083384f897ee0f19899168e3b1bec365f52a9012,2025-02-19 21:20:00,4497.243852,26165.88,BUY,4.83972541708718
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-02-19 21:20:00,-4395.195,53235.0,SELL,-4.834774334269814
0x083384f897ee0f19899168e3b1bec365f52a9012,2025-02-19 21:20:00,4480.51646,21780.86,BUY,4.821526905695848
0x083384f897ee0f19899168e3b1bec365f52a9012,2025-02-19 21:20:00,4480.328,62488.4,BUY,4.821321871255524
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-02-19 21:20:00,4465.034496,99697.06,SELL,4.804683353621849
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-19 21:20:00,4451.2875,6581.25,SELL,4.789727354306319
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-02-19 21:20:00,4444.33987,10000.04,BUY,4.782168702981727
0x271b280974205ca63b716753467d5a371de622ab,2025-06-15 15:06:40,-4336.829331,240493.67,BUY,-4.771275595664343
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-10-27 03:33:20,4426.740219,4426.74,SELL,4.763021220265534
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-10-27 03:33:20,4426.207245,19924.73,SELL,4.762441372946221
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2024-10-27 03:33:20,4422.162152,20030.59,BUY,4.758040527253151
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-03 09:46:40,-4308.400952,101723.96,SELL,-4.740347033754117
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-10-27 03:33:20,4396.862703,4999.91,SELL,4.730516074497997
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-19 21:20:00,-4297.729644,58497.62,SELL,-4.7287372191339765
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-06-15 15:06:40,-4288.02192,38249.99,BUY,-4.718175732573614
0x083384f897ee0f19899168e3b1bec365f52a9012,2025-02-19 21:20:00,4383.237418,21307.96,BUY,4.715692490266656
0x083384f897ee0f19899168e3b1bec365f52a9012,2025-02-19 21:20:00,4354.94262,49379.53,BUY,4.684909257368279
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2024-10-27 03:33:20,4351.63058,19711.11,BUY,4.6813059342878764
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,2025-06-15 15:06:40,4345.0,46379.5,SELL,4.67409221647334
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-19 21:20:00,4336.75165,18641.67,BUY,4.66511845108094
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-10-27 03:33:20,4323.990676,4999.77,SELL,4.651235191173867
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2025-02-19 21:20:00,4317.48,13886.82,BUY,4.644151922523782
0x083384f897ee0f19899168e3b1bec365f52a9012,2025-02-19 21:20:00,4307.970422,20942.07,BUY,4.63380600825575
0x083384f897ee0f19899168e3b1bec365f52a9012,2024-10-27 03:33:20,-4204.7,35906.0,BUY,-4.627525922354082
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-10-27 03:33:20,4301.134372,4301.14,SELL,4.626368750027049
0x083384f897ee0f19899168e3b1bec365f52a9012,2025-02-19 21:20:00,4283.473145,20822.98,BUY,4.607154275903143
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-19 21:20:00,4271.103903,4999.96,BUY,4.5936971995436515
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-02-19 21:20:00,4268.38414,20276.63,BUY,4.590738242287361
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2024-10-27 03:33:20,4267.050924,19328.0,BUY,4.589287774302686
0x083384f897ee0f19899168e3b1bec365f52a9012,2025-02-19 21:20:00,4260.396,20710.8,BUY,4.582047571513006
0x083384f897ee0f19899168e3b1bec365f52a9012,2025-02-19 21:20:00,4260.396,20710.8,BUY,4.582047571513006
0x083384f897ee0f19899168e3b1bec365f52a9012,2025-02-19 21:20:00,4260.396,20710.8,BUY,4.582047571513006
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-02-19 21:20:00,4259.95046,20236.57,BUY,4.581562847727895
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-06-15 15:06:40,4241.273574,364121.34,SELL,4.561243390718361
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-19 21:20:00,4230.0,415525.0,BUY,4.5489783427742445
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-02-19 21:20:00,-4128.13458,50000.34,SELL,-4.544226824201055
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-10-27 03:33:20,4217.559174,97197.19,SELL,4.535443386836189
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-09 16:00:00,-4115.129172,34391.07,SELL,-4.530077633123514
0x083384f897ee0f19899168e3b1bec365f52a9012,2025-02-19 21:20:00,4209.451709,14668.68,BUY,4.526622896818537
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2024-10-27 03:33:20,4207.219188,19056.99,BUY,4.524194032901802
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-10-27 03:33:20,4206.106047,4206.11,SELL,4.522982994793252
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-02-19 21:20:00,4200.0,1186755.0,SELL,4.516339940939698
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-06-15 15:06:40,4192.822299,605228.09,SELL,4.508530984623491
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-06-15 15:06:40,-4066.523892,11328.19,BUY,-4.477197677792826
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-02-19 21:20:00,4155.0291,34332.44,BUY,4.467413997437657
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-02-19 21:20:00,4155.0291,34332.44,BUY,4.467413997437657
0x083384f897ee0f19899168e3b1bec365f52a9012,2025-02-19 21:20:00,4113.412338,19996.28,BUY,4.422137177397368
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-02-19 21:20:00,4109.205632,89155.58,SELL,4.417560505369775
0x083384f897ee0f19899168e3b1bec365f52a9012,2025-02-19 21:20:00,4108.085688,10013.89,BUY,4.416342065959635
0x083384f897ee0f19899168e3b1bec365f52a9012,2025-02-19 21:20:00,4102.580979,10000.47,BUY,4.410353235815494
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2025-02-19 21:20:00,4093.995906,2996.63,BUY,4.401013133737063
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2025-02-19 21:20:00,4093.743159,2996.45,BUY,4.4007381584654475
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2025-02-19 21:20:00,4093.743159,2996.45,BUY,4.4007381584654475
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-19 21:20:00,4091.846098,36137.11,SELL,4.398674257158026
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-02-19 21:20:00,-3992.261827,6027.0,SELL,-4.396404507175052
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-19 21:20:00,4083.371946,2744.68,BUY,4.3894548312185915
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-10-27 03:33:20,-3982.689803,38494.37,SELL,-4.385990654985655
0x430f09841d65beb3f27765503d0f850b8bce7713,2025-02-19 21:20:00,4073.298784,19167.32,SELL,4.378495767581909
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-06-15 15:06:40,-3968.95225,3229.84,SELL,-4.371044929151075
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-02-19 21:20:00,4063.862106,53460.0,SELL,4.368229164630335
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-10-27 03:33:20,4061.762486,5056.3,SELL,4.365944889921673
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-10-27 03:33:20,4058.447049,4058.45,SELL,4.362337871086235
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-19 21:20:00,-3960.0,13500.0,BUY,-4.361305358056964
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-02-19 21:20:00,4044.351274,50013.84,BUY,4.347002418798923
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-02-19 21:20:00,4037.871978,63969.34,SELL,4.339953289917158
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-10-27 03:33:20,4033.062593,4033.07,SELL,4.33472093524359
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-02-19 21:20:00,4015.821967,20869.24,BUY,4.315964052601352
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-02-19 21:20:00,4005.321,159189.75,SELL,4.304539559914775
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-02-19 21:20:00,4002.835464,50001.68,SELL,4.301835429156701
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-06-15 15:06:40,-3903.0992,5536.73,SELL,-4.299400318886725
0x083384f897ee0f19899168e3b1bec365f52a9012,2024-10-27 03:33:20,-3898.681934,33292.76,BUY,-4.294594568796123
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-06-15 15:06:40,-3867.35142,10196.48,BUY,-4.260508638608959
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-07-03 09:46:40,-3867.1101,36622.28,SELL,-4.260246095304602
0x083384f897ee0f19899168e3b1bec365f52a9012,2025-02-19 21:20:00,3958.691661,44886.55,BUY,4.253809323129398
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-19 21:20:00,-3852.37259,8680.54,SELL,-4.244212469523914
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-02-19 21:20:00,-3837.237877,99999.93,SELL,-4.2277467080390965
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-10-27 03:33:20,3916.765464,20271.48,SELL,4.208195854293387
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-06-15 15:06:40,-3818.202984,300709.23,SELL,-4.207037758485376
0x083384f897ee0f19899168e3b1bec365f52a9012,2024-10-27 03:33:20,-3783.585388,60289.25,BUY,-4.169375658192243
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-02-19 21:20:00,3865.94017,14835.19,BUY,4.1529006419956875
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-19 21:20:00,3856.545204,29995.59,BUY,4.142679419478024
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-06-15 15:06:40,3852.791781,1905487.58,SELL,4.1385958952070565
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-06-15 15:06:40,3850.191912,555769.87,SELL,4.1357673762357505
0x083384f897ee0f19899168e3b1bec365f52a9012,2025-02-19 21:20:00,3833.81449,56952.5,BUY,4.117949613560753
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-19 21:20:00,3829.47175,88104.9,SELL,4.113224943787987
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-19 21:20:00,-3720.62241,20871.33,SELL,-4.100875292303453
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-02-19 21:20:00,3816.329517,48093.29,SELL,4.098926894399413
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-02-19 21:20:00,3813.374511,70411.88,SELL,4.09571200529103
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-06-15 15:06:40,-3711.823874,9283.26,BUY,-4.091302953852662
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-10-27 03:33:20,3793.796544,14721.85,SELL,4.074412220156046
0x083384f897ee0f19899168e3b1bec365f52a9012,2025-02-19 21:20:00,3791.656359,15999.47,BUY,4.072083812888371
0x083384f897ee0f19899168e3b1bec365f52a9012,2025-02-19 21:20:00,3791.656359,15999.47,BUY,4.072083812888371
0x083384f897ee0f19899168e3b1bec365f52a9012,2025-02-19 21:20:00,3791.156602,15997.36,BUY,4.071540103895517
0x083384f897ee0f19899168e3b1bec365f52a9012,2025-02-19 21:20:00,3758.379338,18270.38,BUY,4.035880186779883
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-02-19 21:20:00,-3656.7665,215827.47,SELL,-4.031403463967099
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-10-27 03:33:20,3749.606145,20194.83,SELL,4.026335420163015
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-06-15 15:06:40,-3651.105774,10002.39,BUY,-4.025244895638323
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-02-19 21:20:00,3747.101535,60442.96,SELL,4.023610537909054
0x083384f897ee0f19899168e3b1bec365f52a9012,2025-02-19 21:20:00,3740.160312,77197.05,BUY,4.016058857059147
0x083384f897ee0f19899168e3b1bec365f52a9012,2025-02-19 21:20:00,3736.683089,15767.5,BUY,4.012275823674403
0x271b280974205ca63b716753467d5a371de622ab,2025-06-15 15:06:40,-3636.003462,210213.81,BUY,-4.008814384715433
0x083384f897ee0f19899168e3b1bec365f52a9012,2025-02-19 21:20:00,3726.799416,42257.19,BUY,4.0015229139752275
0x083384f897ee0f19899168e3b1bec365f52a9012,2025-02-19 21:20:00,3726.799416,42257.19,BUY,4.0015229139752275
0x083384f897ee0f19899168e3b1bec365f52a9012,2025-02-19 21:20:00,3726.799416,42257.19,BUY,4.0015229139752275
0x083384f897ee0f19899168e3b1bec365f52a9012,2024-10-27 03:33:20,-3620.981746,24996.82,BUY,-3.9924715579470185
0x083384f897ee0f19899168e3b1bec365f52a9012,2025-02-19 21:20:00,3712.134974,12935.68,BUY,3.985568782286048
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-19 21:20:00,3707.99583,7671.23,BUY,3.9810656141152796
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-10-27 03:33:20,3706.809905,48242.99,SELL,3.979775390892092
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-02-19 21:20:00,3701.349564,65568.99,SELL,3.97383483076837
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-02-19 21:20:00,3691.855172,50029.98,SELL,3.9635054380593466
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2025-02-19 21:20:00,3687.14771,23793.76,SELL,3.9583839701801184
0x083384f897ee0f19899168e3b1bec365f52a9012,2025-02-19 21:20:00,3681.936712,150084.3,BUY,3.952714681957351
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-02-19 21:20:00,3661.019595,95978.45,SELL,3.92995797296181
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-02-19 21:20:00,3660.33615,95960.53,SELL,3.9292144212104163
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-02-19 21:20:00,-3562.300236,16234.03,SELL,-3.928629201159086
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-19 21:20:00,3643.676406,2001.32,BUY,3.911089507239327
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-19 21:20:00,3643.676406,2001.32,BUY,3.911089507239327
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-06-15 15:06:40,-3546.170784,31632.53,BUY,-3.911081216634185
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-10-27 03:33:20,3625.487656,3625.49,SELL,3.891301116193723
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-06-15 15:06:40,3622.511061,807734.64,SELL,3.8880627394034337
0x083384f897ee0f19899168e3b1bec365f52a9012,2025-02-19 21:20:00,3621.638612,147626.41,BUY,3.8871135613686953
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-19 21:20:00,3620.02934,374999.5,SELL,3.885362759162126
0x083384f897ee0f19899168e3b1bec365f52a9012,2024-10-27 03:33:20,-3513.02685,29999.46,BUY,-3.8750223820918626
0x083384f897ee0f19899168e3b1bec365f52a9012,2024-10-27 03:33:20,-3513.02685,29999.46,BUY,-3.8750223820918626
0x083384f897ee0f19899168e3b1bec365f52a9012,2024-10-27 03:33:20,-3513.02685,29999.46,BUY,-3.8750223820918626
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-10-27 03:33:20,3606.874198,15208.73,SELL,3.8710506654692414
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-02-19 21:20:00,3603.969558,558739.74,SELL,3.8678905718857512
0x271b280974205ca63b716753467d5a371de622ab,2025-06-15 15:06:40,-3502.658378,135388.81,BUY,-3.8637420369069875
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-02-19 21:20:00,-3488.25,42250.0,SELL,-3.8480664892087195
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-02-19 21:20:00,3584.1,76155.0,SELL,3.8462735512764574
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-02-19 21:20:00,3582.933589,60333.79,SELL,3.8450045582457166
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-19 21:20:00,3582.394866,74999.12,SELL,3.844418456320666
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-19 21:20:00,3577.391958,74999.54,SELL,3.8389755589324905
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-10-27 03:33:20,3573.598,3573.6,SELL,3.8348479347409103
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-06-15 15:06:40,-3467.595,3800.0,SELL,-3.825594949545634
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-06-15 15:06:40,3564.718437,5596.97,BUY,3.825187443230605
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-02-19 21:20:00,3560.855379,576653.78,SELL,3.8209846419201328
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-06-15 15:06:40,3545.162304,308241.79,SELL,3.8039114123244766
0x083384f897ee0f19899168e3b1bec365f52a9012,2025-02-19 21:20:00,3539.382845,12333.69,BUY,3.7976236688168674
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-02-19 21:20:00,3528.660234,65586.85,SELL,3.7859580392657497
0x083384f897ee0f19899168e3b1bec365f52a9012,2025-02-19 21:20:00,3528.485943,52416.75,BUY,3.785768419942612
0x083384f897ee0f19899168e3b1bec365f52a9012,2025-02-19 21:20:00,3527.662081,39999.22,BUY,3.784872101975538
0x083384f897ee0f19899168e3b1bec365f52a9012,2025-02-19 21:20:00,3523.790652,52347.0,BUY,3.7806601934630075
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-10-27 03:33:20,3523.09804,3523.1,SELL,3.7799066685039593
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2025-02-19 21:20:00,-3422.562342,13590.62,SELL,-3.7766018166295776
0x083384f897ee0f19899168e3b1bec365f52a9012,2025-02-19 21:20:00,3519.868212,8580.04,BUY,3.776392787699944
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-19 21:20:00,3516.405715,7274.86,BUY,3.7726257754187134
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-02-19 21:20:00,3512.370652,16983.37,SELL,3.768235841831323
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-02-19 21:20:00,-3413.668176,170673.15,SELL,-3.7669254378332053
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-19 21:20:00,3502.88785,39691.65,SELL,3.757919058424875
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2025-02-19 21:20:00,-3404.997031,13670.0,SELL,-3.7574916940040177
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-10-27 03:33:20,3500.02594,3500.03,SELL,3.7548054528050647
